Product2Id,Product2.ProductCode,Product2.Name,Product2.Family
01tWC00000DD1tvYAD,CM-TQU-RNM-UTQBOO,Unisys - TeamQuest Baseline OS2200-OTC-NewMaintenance,New Maintenance
01tWC00000DD1WxYAL,SM-QSM-RRM-QSYSRE,QSystem Monitor-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1RNYA1,SM-HCS-RNM-MIZUNE,Mizuno Suite-NewMaintenance,New Maintenance
01tWC00000DCyxrYAD,SM-VMC-RRM-VMWIND,VMC - Windows Security Agent - 10 Units Package-RenewalMaintenance,Renewal Maintenance
01tWC00000DCyxlYAD,SM-VMC-RNM-VWPM,VMC - Windows Performance Agent-NewMaintenance,New Maintenance
01tWC00000DD13pYAD,RPA-AUD-RNM-ADNM,Automate Desktop-NewMaintenance,New Maintenance
01tWC00000DD118YAD,DM-WCU-RRM-5250RE,5250 Integrator-RenewalMaintenance,Renewal Maintenance
01tWC00000DD19qYAD,SM-VMC-RRM-DMISBR,Data Monitor for iSeries Base-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1gIYAT,BI-CRO-RNM-SCRM,SEQUEL Client Report Option-NewMaintenance,New Maintenance
01tWC00000DD12GYAT,SM-VIT-RNM-ABANM,Alignia - Business Application-NewMaintenance,New Maintenance
01tWC00000DD21KYAT,GS-GSE-RRM-AUDREPRM,Audit & Reporting-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1HBYA1,BI-ESN-RRM-ENES,Enhanced ESEND for SMB Pricing - Per User-RenewalMaintenance,Renewal Maintenance
01tWC00000DD17rYAD,DM-DML-RRM-CBRM,Comprehensive Bundle-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1rhYAD,SM-VMC-RRM-VISEV,VMC - iSeries VISION/Orion Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1nwYAD,FIM-FIM-RNM-TNDNM,Tripwire for Net Devices-NewMaintenance,New Maintenance
01tWC00000DD21jYAD,GS-GSE-RRM-ETEMTRM,EFT Timer Event Module TEM-RenewalMaintenance,Renewal Maintenance
01tWC00000DD14CYAT,RPA-AUD-RRM-AFPRM,Automate Full/Premium-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1kpYAD,BI-QRW-RNM-SREPNM,Sequel Repository-NewMaintenance,New Maintenance
01tWC00000DD1LnYAL,GOA-GAM-RNM-GAAFTN,GoAnywhere Accelerated File Transfer-NewMaintenance,New Maintenance
01tWC00000DCwWJYA1,NW-INT-RNM-ISBNM,Intermapper Server Bundle-NewMaintenance,New Maintenance
01tWC00000DD1B2YAL,DM-DOE-RRM-DTBREN,DealerTrack Bundle-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1oKYAT,FIM-TLC-RNM-TLCTBN,Tripwire Log Center - Term Based-NewMaintenance,New Maintenance
01tWC00000DD1IAYA1,FIM-FIM-RRM-FIMLAS,File Integrity Manager for Large Stores (up to 75 FIM-FS)-RenewalMaintenance,Renewal Maintenance
01tWC00000DD20lYAD,FIM-FIM-RNM-TEIDNM,Tripwire Enterprise for Industrial Devices-NewMaintenance,New Maintenance
01tWC00000DD1knYAD,BI-CRO-RRM-SCRRM,Showcase Client Reporting-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1s1YAD,SM-VMC-RRM-VOOM,VMC - Oracle Operations Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1JHYA1,GOA-FIL-RNM-FCLBNM,FileCatalyst Load Balancer-NewMaintenance,New Maintenance
01tWC00000DD1sRYAT,SM-VMC-RNM-VMCU,VMC - Universal Transaction Agent - 5 Script Runners-NewMaintenance,New Maintenance
01tWC00000DD19yYAD,SM-VMC-RRM-DATAM,Data Monitor for iSeries Base Changes-RenewalMaintenance,Renewal Maintenance
01tWC00000DD20zYAD,DP-DC-RNM-TCSIICNM,"Titus Classification Suite, Illuminate and Ionic Connector-NewMaintenance",New Maintenance
01tWC00000DD1dUYAT,DM-IRC-RRM-RTFRRE,RTF Report Converter-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1mbYAD,SM-TSK-RRM-TASKRE,Task Supervisor-RenewalMaintenance,Renewal Maintenance
01tWC00000DD21MYAT,GS-GSE-RRM-DG3SSRM,DMZ Gateway 3 - Single Site-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1Y6YAL,SM-SYM-RNM-RTMNEW,Restricted Tasks Manager-NewMaintenance,New Maintenance
01tWC00000DD1hdYAD,FIM-FIM-RRM-TEEESF,Tripwire Enterprise Extra Extended Support Fee-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1dtYAD,DM-WCU-RRM-SCANLR,Scan Workstation - Legacy-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1A2YAL,SM-VMC-RRM-DMISRR,Data Monitor for iSeries Reads-RenewalMaintenance,Renewal Maintenance
01tWC00000DD21SYAT,GS-GSE-RNM-EFT7EUNM,EFT 7 Express Upgrade-NewMaintenance,New Maintenance
01tWC00000DD1l3YAD,DM-SH-RRM-SIGNLR,SignHere Legacy-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1v4YAD,CM-TQU-RNM-UTQONM,Unisys - TeamQuest PMPlus OS2200-OTC-NewMaintenance,New Maintenance
01tWC00000DD1dnYAD,SM-SAP-RRM-SAPIRE,SAP Interface-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1MHYA1,GOA-GAM-RRM-GAASRR,GoAnywhere AS2 Send/Receive-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1OzYAL,GOA-GAM-RNM-GAUANM,GoAnywhere Ultimate AS2-NewMaintenance,New Maintenance
01tWC00000DCzhXYAT,BI-ISA-RNM-IAPRMNM,Insite Analytics - Premium-NewMaintenance,New Maintenance
01tWC00000DD1obYAD,FIM-TLC-RNM-TRIPWL,Tripwire Log Center for Databases (includes Remote Log Collector)-NewMaintenance,New Maintenance
01tWC00000DD19sYAD,SM-VMC-RNM-DMISBC,Data Monitor for iSeries Base (Changes)-NewMaintenance,New Maintenance
01tWC00000DD1U2YAL,SM-HCS-RRM-PARARE,Paragon Suite-RenewalMaintenance,Renewal Maintenance
01tWC00000DD20aYAD,FIM-FIM-RNM-DEENM,DP Ev - EVAL-NewMaintenance,New Maintenance
01tWC00000DCxmLYAT,BI-SDW-RRM-TRENRE,Trend Tables-RenewalMaintenance,Renewal Maintenance
01tWC00000DD21uYAD,GOA-GAM-RNM-GCSBTPNM,GoAnywhere Core Server Bundle with Gateway and Threat Protection-NewMaintenance,New Maintenance
01tWC00000DD1pXYAT,FIM-TLC-RNM-TLCPSI,Tripwire Log Center for POS Servers (includes Advanced Log Collector Agent)-NewMaintenance,New Maintenance
01tWC00000DCyxnYAD,SM-VMC-RRM-VMCWI,VMC - Windows Performance Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1lYYAT,SM-SFM-RRM-SFMDRM,Spooled File Mgr-DMS-RenewalMaintenance,Renewal Maintenance
01tWC00000DD20jYAD,FIM-FIM-RRM-TEDERM,Tripwire Enterprise for Desktops - EVAL-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1N8YAL,GOA-GAM-RRM-GAEBRM,GoAnywhere Enterprise Bundle-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1HmYAL,DP-DCL-RNM-EXCHNM,Exchange Capability Checker-NewMaintenance,New Maintenance
01tWC00000DD22pYAD,GS-GSE-RRM-SSRM,SFTP Server-RenewalMaintenance,Renewal Maintenance
01tWC00000DCxlfYAD,DP-DLP-RRM-THRERE,Threat Aware-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1JQYA1,GOA-FIL-RNM-FCTAWI,FileCatalyst TransferAgent - Web Integration Kit-NewMaintenance,New Maintenance
01tWC00000DD1omYAD,FIM-TLC-RNM-TLCDSI,Tripwire Log Center for Directory Services (includes Advanced Log Collector Agent)-NewMaintenance,New Maintenance
01tWC00000DD0AFYA1,SM-NSS-RRM-NSSARM,NSS - AIX-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1MXYA1,GOA-GAM-RRM-GABAMR,GoAnywhere Business Activity Monitor-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1glYAD,FIM-FIM-RRM-TRAPP,Tripwire App - TE Integration Framework - ChangeGear - Utility-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1oqYAD,FIM-TLC-RNM-TLCFSI,Tripwire Log Center for File Systems  (includes Advanced Log Collector Agent)-NewMaintenance,New Maintenance
01tWC00000DD1cEYAT,CS-PRA-RNM-PRAIIN,Powertech Risk Assessor for IBM i-NewMaintenance,New Maintenance
01tWC00000DD1AcYAL,DM-IBM-RRM-DATARM,DataImport-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1qdYAD,SM-VIT-RRM-VIBMRM,Vityl IT & Business Monitoring-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1voYAD,CS-DFT-RRM-UPMRM,User Profile Manager-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1LYYA1,DM-DML-RNM-FT40,FTP/400 Remote Comma-NewMaintenance,New Maintenance
01tWC00000DD1YEYA1,CS-DFT-RRM-RCMREN,Risk & Compliance Monitor-RenewalMaintenance,Renewal Maintenance
01tWC00000DCzhiYAD,BI-SDW-RRM-SDWSGERM,Sequel Data Warehouse (RODIN) Select License - Gold Edition-RenewalMaintenance,Renewal Maintenance
01tWC00000DCwWQYA1,DP-DLP-RRM-INVERE,Investigation Module-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1YpYAL,SM-RCP-RRM-ROBCPA,Robot CPA-RenewalMaintenance,Renewal Maintenance
01tWC00000DD10nYAD,OS-COS-RRM-CSRM,Cobalt Strike-RenewalMaintenance,Renewal Maintenance
01tWC00000DD14IYAT,RPA-AIC-RRM-AICRM,Automate Intelligent Capture-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1DOYA1,ES-SWG-RRM-DSSWGR,Document Sanitization For SECURE Web Gateway-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1LhYAL,SM-HCS-RRM-GANNRE,Gannett Suite-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1jbYAD,BI-SDW-RNM-SDWRSL,Sequel Data Warehouse (RODIN) Select License-NewMaintenance,New Maintenance
01tWC00000DD1J4YAL,GOA-FIL-RRM-FCDKRM,FileCatalyst Development Kit-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1N1YAL,GOA-GAM-RRM-GACSBR,GoAnywhere Core Server Bundle-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1CWYA1,DM-DML-RRM-DMBRM,Doc Management Bundle-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1q2YAD,SM-VIT-RNM-VISUAM,VISUAL Message Center Dashboards-NewMaintenance,New Maintenance
01tWC00000DD17NYAT,DP-DC-RRM-CRRM,Classifier Reporting-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1PqYAL,DM-IRC-RNM-HTMLNE,HTML Report Converter-NewMaintenance,New Maintenance
01tWC00000DD1x7YAD,DM-WFM-RNM-WEBFNE,WebForms-NewMaintenance,New Maintenance
01tWC00000DD1drYAD,DM-WCU-RNM-SCANLN,Scan Workstation - Legacy-NewMaintenance,New Maintenance
01tWC00000DD1IWYA1,FIM-FIM-RNM-FIMSSU,File Integrity Manager for Small Stores (up to 5 FIM-FS)-NewMaintenance,New Maintenance
01tWC00000DD20eYAD,FIM-FIM-RNM-TECMBENM,Tripwire Enterprise Console - MySQL Backend - EVAL-NewMaintenance,New Maintenance
01tWC00000DD1PUYA1,SM-HEP-RRM-HEPMRM,Halcyon Exit Point Manager-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1t7YAD,SM-VMC-RRM-VMWEB,VMC - WebSphere MQ Operations Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1PuYAL,ES-SWG-RNM-HTTPSF,HTTPS Feature for SECURE Web Gateway-NewMaintenance,New Maintenance
01tWC00000DD1QZYA1,DP-DC-RNM-MACCNE,Mac Classifier-NewMaintenance,New Maintenance
01tWC00000DD1GYYA1,DM-DML-RNM-EFSLNM,Email File Server - Legacy-NewMaintenance,New Maintenance
01tWC00000DD1xrYAD,DM-DML-RNM-WSPRCN,WinSpool PDF Report Converter-NewMaintenance,New Maintenance
01tWC00000DD1xMYAT,DM-WS-RNM-WEBSNE,WebSpool-NewMaintenance,New Maintenance
01tWC00000DCyyIYAT,FIM-FIM-RNM-VEMEEN,VnE Manager Ev Express-NewMaintenance,New Maintenance
01tWC00000DD21PYAT,GS-GSE-RRM-EFT7ERM,EFT 7 Enterprise-RenewalMaintenance,Renewal Maintenance
01tWC00000DD21aYAD,GS-GSE-RRM-ECBAMRM,EFT Continuum Business Activity Monitor (BAM)-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1klYAD,BI-CRO-RNM-SCRNM,Showcase Client Reporting-NewMaintenance,New Maintenance
01tWC00000DD1n0YAD,FIM-FIM-RNM-TEMINM,Tripwire Enterprise for Microsoft IIS-NewMaintenance,New Maintenance
01tWC00000DD1GiYAL,DM-EU-RNM-ERSNM,Email Report Server-NewMaintenance,New Maintenance
01tWC00000DD13DYAT,BI-AD-RRM-ANYDRE,AnyDate-RenewalMaintenance,Renewal Maintenance
01tWC00000DD19eYAD,DP-DC-RRM-DCRM,Data Classification-RenewalMaintenance,Renewal Maintenance
01tWC00000DCwWwYAL,SM-NSS-RNM-LOPNEW,Linux on Power-NewMaintenance,New Maintenance
01tWC00000DD1uwYAD,CM-TQU-RNM-UTQPMO,Unisys - TeamQuest PMLog OS2200-OTC-NewMaintenance,New Maintenance
01tWC00000DD140YAD,RPA-AUT-RNM-AEANM,Automate Enterprise Agent-NewMaintenance,New Maintenance
01tWC00000DD1wSYAT,SM-VMC-RRM-VIME,VISUAL Message Center - Full Pack-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1AlYAL,DP-DC-RNM-DCSWON,DCS for Windows and OWA-NewMaintenance,New Maintenance
01tWC00000DD22GYAT,FIM-FML-RRM-VMERM,VnE Manager - EVAL-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1BpYAL,DP-DLP-RNM-DGDVMN,DG VM-NewMaintenance,New Maintenance
01tWC00000DD22gYAD,GS-GSE-RRM-HS(WCRM,HTTPS Server (includes Web client)-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1w4YAD,SM-VMC-RRM-VICO,VISUAL Control for Jobs-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1g6YAD,CS-PSS-RNM-SSINM,Security Scan - i-NewMaintenance,New Maintenance
01tWC00000DCxl9YAD,CM-TQO-RNM-TQAPSC,TeamQuest Analyzer & Predictor & Surveyor & CMIS for Systems-NewMaintenance,New Maintenance
01tWC00000DD22rYAD,GS-GSE-RRM-SSGRM,Single-site Gateway-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1efYAD,ES-SIG-RNM-SIGM,SECURE ICAP Gateway-NewMaintenance,New Maintenance
01tWC00000DD1hNYAT,FIM-FIM-RNM-TREN,Tripwire Enterprise-NewMaintenance,New Maintenance
01tWC00000DD198YAD,SM-HCS-RRM-COSTRE,Costco Suite-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1fTYAT,IGA-AAS-RRM-SECURM,SecureReset-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1CXYA1,DM-DML-RNM-DMLPNM,Doc Management Legacy Product-NewMaintenance,New Maintenance
01tWC00000DD1TXYA1,ES-SWG-RRM-OCRFSE,OCR Feature For SECURE Web Gateway-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1fLYAT,ES-SWG-RRM-SECWEG,SECURE Web Gateway Elite Security Package-RenewalMaintenance,Renewal Maintenance
01tWC00000DCwVeYAL,DM-WCU-RRM-IBOREN,Imaging Barcode/OCR-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1h2YAD,FIM-FIM-RNM-TAPTEI,Tripwire App - TE Integration Framework - Remedy - Utility-NewMaintenance,New Maintenance
01tWC00000DD1QRYA1,SM-LAA-RNM-LAASNE,Lvl3: Advanced Automation Suite-NewMaintenance,New Maintenance
01tWC00000DD133YAD,SM-VIT-RNM-ATINM,Alignia - Task Instance-NewMaintenance,New Maintenance
01tWC00000DD1fRYAT,IGA-AAS-RNM-SECUNE,SecureReset-NewMaintenance,New Maintenance
01tWC00000DD20xYAD,DP-DC-RNM-DCDARGNM,Fortra DCS for DaR (Data at rest) with DCS INTELLIGENT PROTECTION - Government-NewMaintenance,New Maintenance
01tWC00000DD1NlYAL,GOA-GAM-RNM-GAPSCN,GoAnywhere PeSIT Client-NewMaintenance,New Maintenance
01tWC00000DD1YCYA1,CS-DFT-RNM-RCMNEW,Risk & Compliance Monitor-NewMaintenance,New Maintenance
01tWC00000DD1JYYA1,GOA-FIL-RNM-FCWANM,FileCatalyst Workflow Acceleration-NewMaintenance,New Maintenance
01tWC00000DD16ZYAT,SM-ROT-RNM-CDBNEW,CD Builder-NewMaintenance,New Maintenance
01tWC00000DD0AbYAL,ES-SEG-RNM-OCRF,OCR Feature For Information Governance Server-NewMaintenance,New Maintenance
01tWC00000DD1dcYAD,CS-SPS-RRM-SPSHRM,Safestone Password Self Help-RenewalMaintenance,Renewal Maintenance
01tWC00000DCwWyYAL,SM-NSS-RRM-LOPREN,Linux on Power-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1qxYAD,SM-VMC-RNM-VMCD,VMC - Debugging Agent-NewMaintenance,New Maintenance
01tWC00000DD1wSYAT,SM-VMC-RRM-VIME,VISUAL Message Center - Full Pack-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1rRYAT,SM-VMC-RRM-VMISES,VMC - iSeries Security Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1lgYAD,IGA-AAS-RRM-SCCIPR,Standard Core Connectors - In Product-RenewalMaintenance,Renewal Maintenance
01tWC00000DCwVlYAL,ES-SEG-RNM-IGSRNM,Information Governance Server (Registrars)-NewMaintenance,New Maintenance
01tWC00000DD1CpYAL,DM-WCU-RRM-DACSLR,DocAlpha Concurrent Seat License-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1tiYAD,FIM-FML-RRM-TVDRM,Tripwire VIA for Desktop-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1J4YAL,GOA-FIL-RRM-FCDKRM,FileCatalyst Development Kit-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1e9YAD,ES-SEG-RNM-SEEM,SECURE Email Gateway Advanced Security Package-NewMaintenance,New Maintenance
01tWC00000DD1gGYAT,BI-SQ-RRM-SUBRM,Sequel - User Based-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1NVYA1,GOA-GAM-RNM-GAGDNM,GoAnywhere GoDrive-NewMaintenance,New Maintenance
01tWC00000DD1HJYA1,BI-SDW-RRM-EMMRM,Enhanced Metadata Management-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1wAYAT,SM-PN-RNM-VINM,VISUAL Control Performance Planner - Any Tier- All LPARs-NewMaintenance,New Maintenance
01tWC00000DCwWrYAL,DM-DML-RRM-ISPTRM,iSeries PDF and TIFF-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1heYAD,FIM-FIM-RNM-TEDNM,Tripwire Enterprise for Databases-NewMaintenance,New Maintenance
01tWC00000DD1p6YAD,FIM-TLC-RNM-TLCMEI,Tripwire Log Center for Microsoft Exchange (includes Advanced Log Collector Agent)-NewMaintenance,New Maintenance
01tWC00000DD1rTYAT,SM-VMC-RNM-VISSQ,VMC - iSeries SQL Agent-NewMaintenance,New Maintenance
01tWC00000DD1JwYAL,DP-DC-RNM-FCSENM,Fortra Classifier Suite Essentials-NewMaintenance,New Maintenance
01tWC00000DCxl7YAD,CM-TQO-RRM-TQAM,TeamQuest Analyzer & Predictor & CMIS for Systems-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1liYAD,IGA-AAS-RNM-SCCSDN,Standard Core Connectors - Standard Delivery-NewMaintenance,New Maintenance
01tWC00000DD0AhYAL,ES-SEG-RRM-OCFE,OCR Feature For SECURE Email Gateway-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1p9YAD,FIM-FIM-RRM-TADPELRM,Tripwire Asset Discovery Profiler Ev Limited-RenewalMaintenance,Renewal Maintenance
01tWC00000DD137YAD,SM-VIT-RNM-ALNM,Alignia Core-NewMaintenance,New Maintenance
01tWC00000DD1PeYAL,SM-SYM-RRM-HHHREN,"HMM, HEP, HPM-RenewalMaintenance",Renewal Maintenance
01tWC00000DD1XrYAL,NW-INT-RRM-RAPLRM,RemoteAccess - Pooled (Legacy)-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1sLYAT,SM-VMC-RRM-VMCSQL,VMC - SQL Server Operations Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD22NYAT,FIM-TLC-RNM-TLCMLENM,Tripwire Log Center Manager License - EVAL-NewMaintenance,New Maintenance
01tWC00000DD1YxYAL,SM-ROM-RRM-RMARM,Robot Monitor - AIX-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1QbYAL,DP-DC-RRM-MACCRE,Mac Classifier-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1APYA1,ES-SWG-RNM-DRSWGN,Data Redaction For SECURE Web Gateway-NewMaintenance,New Maintenance
01tWC00000DD1HiYAL,BI-ESN-RRM-ESENRE,Esend-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1f3YAD,ES-SIG-RNM-SICGES,SECURE ICAP Gateway Essential Security Package Per User-NewMaintenance,New Maintenance
01tWC00000DD1wEYAT,SM-PN-RNM-VISUCO,VISUAL Control Performance Planner - for iSeries-NewMaintenance,New Maintenance
01tWC00000DD1wtYAD,DM-WEB-RRM-WDHRM,WebDocs Hosting-RenewalMaintenance,Renewal Maintenance
01tWC00000DD196YAD,SM-HCS-RNM-COSTNE,Costco Suite-NewMaintenance,New Maintenance
01tWC00000DD1fgYAD,CS-DFT-RRM-SADRM,Security Audit & Detection-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1XuYAL,NW-INT-RRM-RASFRM,RemoteAccess Server Fee-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1y0YAD,DM-DML-RNM-WSWRSN,WinSpool Web Report Server-NewMaintenance,New Maintenance
01tWC00000DD22mYAD,GS-GSE-RRM-RAARM,Remote Automation Agent-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1gbYAD,FIM-FIM-RNM-TAESUN,Tripwire App - Event Sender - Utility-NewMaintenance,New Maintenance
01tWC00000DD1xBYAT,DM-WFM-RNM-WEBFHN,WebForms Hosting-NewMaintenance,New Maintenance
01tWC00000DD1OWYA1,GOA-GAM-RRM-GASMRM,GoAnywhere Secure Mail-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1hlYAD,FIM-FIM-RNM-TEDM,Tripwire Enterprise for Desktops-NewMaintenance,New Maintenance
01tWC00000DD20ZYAT,FIM-FIM-RRM-DEERM,DP Ev - EVAL-RenewalMaintenance,Renewal Maintenance
01tWC00000DD0AXYA1,SM-NSS-RNM-NSSWNM,NSS - Windows-NewMaintenance,New Maintenance
01tWC00000DCwWlYAL,DM-IBM-RNM-ISOINM,iSeries Office Integrator-NewMaintenance,New Maintenance
01tWC00000DD22vYAD,BI-SDW-RNM-SDWSPENM,Sequel Data Warehouse (RODIN) Select License - Platinum Edition-NewMaintenance,New Maintenance
01tWC00000DD1dQYAT,DM-IBM-RRM-RPG2RE,RPG2SQL Integrator-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1AaYAL,DM-IBM-RNM-DATANE,DataImport-NewMaintenance,New Maintenance
01tWC00000DD1qxYAD,SM-VMC-RNM-VMCD,VMC - Debugging Agent-NewMaintenance,New Maintenance
01tWC00000DD210YAD,FIM-FIM-RRM-CCMEVRM,CCM - EVAL-RenewalMaintenance,Renewal Maintenance
01tWC00000DD22BYAT,FIM-FIM-RNM-TIVTDCNM,Tripwire Industrial Visibility Threat Detection Console-NewMaintenance,New Maintenance
01tWC00000DD21XYAT,GS-GSE-RRM-EAWEMRM,EFT Advanced Workflow Engine (AWE) Module-RenewalMaintenance,Renewal Maintenance
01tWC00000DD22RYAT,GS-GSE-RNM-COLBNM,Collaboration Bundle-NewMaintenance,New Maintenance
01tWC00000DD20ZYAT,FIM-FIM-RRM-DEERM,DP Ev - EVAL-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1x6YAD,DM-DML-RRM-WDISER,WebDocs- iSeries Edition-RenewalMaintenance,Renewal Maintenance
01tWC00000DD14XYAT,RPA-AUT-RRM-AOCRM,Automate Ops Console-RenewalMaintenance,Renewal Maintenance
01tWC00000DD22pYAD,GS-GSE-RRM-SSRM,SFTP Server-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1B5YAL,DM-DLN-RRM-DELILR,DeliverNow - Legacy-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1QVYA1,SM-LOC-RNM-LOCSNE,Lvl4: Operations Center Suite-NewMaintenance,New Maintenance
01tWC00000DD1nNYAT,FIM-FIM-RNM-TEPSNM,Tripwire Enterprise for POS Servers-NewMaintenance,New Maintenance
01tWC00000DD1IpYAL,GOA-FIL-RRM-FCCANR,FileCatalyst Central Additional Nodes-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1xfYAD,DM-DML-RNM-WSFRSN,WinSpool Fax Report Server-NewMaintenance,New Maintenance
01tWC00000DD16bYAD,SM-ROT-RRM-CDBREN,CD Builder-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1xEYAT,DM-WFM-RNM-WEBFLN,WebForms Legacy-NewMaintenance,New Maintenance
01tWC00000DCzhhYAD,BI-SDW-RNM-SDWSBENM,Sequel Data Warehouse (RODIN) Select License - Bronze Edition-NewMaintenance,New Maintenance
01tWC00000DD1lgYAD,IGA-AAS-RRM-SCCIPR,Standard Core Connectors - In Product-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1mFYAT,DM-SV4-RRM-S4SM,Surveyor/400 - Single User Price - Unlimited Partitions-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1MNYA1,GOA-GAM-RNM-GOANY,GoAnywhere AS4 Send/Receive-NewMaintenance,New Maintenance
01tWC00000DD1OYYA1,GOA-GAM-RNM-GASDNM,GoAnywhere Security Domains-NewMaintenance,New Maintenance
01tWC00000DD13wYAD,RPA-AUT-RNM-AUTOMA,Automate Enterprise-NewMaintenance,New Maintenance
01tWC00000DD1lsYAD,ES-SXG-RNM-SSSEXC,Structural Sanitization For SECURE Exchange Gateway-NewMaintenance,New Maintenance
01tWC00000DD1XhYAL,NW-IRA-RRM-RAILRM,RemoteAccess - Individual (Legacy)-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1DKYA1,ES-SIG-RNM-DONM,Document Sanitization For SECURE ICAP Gateway Per Instance-NewMaintenance,New Maintenance
01tWC00000DD22DYAT,FIM-FIM-RNM-TSAEVNM,Tripwire State Analyzer - EVAL-NewMaintenance,New Maintenance
01tWC00000DD1MxYAL,BI-SDW-RNM-SDWNM,Sequel Data Warehouse-NewMaintenance,New Maintenance
01tWC00000DD1UGYA1,DM-IBM-RNM-PCLTNE,PCL to PDF Converter-NewMaintenance,New Maintenance
01tWC00000DD13gYAD,SM-AJM-RNM-AJMNM,Audit Journal Manager-NewMaintenance,New Maintenance
01tWC00000DD1uqYAD,CM-TQU-RRM-UNTQUP,Unisys - TeamQuest PAR OS2200-OTC-RenewalMaintenance,Renewal Maintenance
01tWC00000DD1b4YAD,CS-PCM-RRM-POCO,Powertech Compliance Monitor Endpoint for IBM i-RenewalMaintenance,Renewal Maintenance
01tWC00000DD22WYAT,GS-GSE-RNM-DGE3MUNM,DMZ Gateway Enterprise 3 - Multi-Site Upgrade-NewMaintenance,New Maintenance
01tWC00000DD1JSYA1,GOA-FIL-RRM-FCTM,FileCatalyst TransferAgent - Web Integration Kit-RenewalMaintenance,Renewal Maintenance
