Id,AttributeName,AttributeValue,QuoteLineItemId,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Product2.Name,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.UnitPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status,QuoteLineItem.Quote.Name
0zuWC000003g2BZYAY,Maintenance Type Defn,Basic,0QLWC000002SU8i4AG,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g2BpYAI,Maintenance Type Defn,Basic,0QLWC000002SU8o4AG,,DCS Essentials Bundle OLD,Subscription,17.5,35,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8COYAY,Maintenance Type Defn,Basic,0QLWC000002SWmz4AG,GOA-GAM-RSS-GAAAS,GoAnywhere Advanced Agent,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8ChYAI,Maintenance Type Defn,Basic,0QLWC000002SWn34AG,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8CqYAI,Maintenance Type Defn,Basic,0QLWC000002SWn44AG,GOA-GAM-NRPS-GAAAP,GoAnywhere Advanced Agent,Perpetual,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8D9YAI,Maintenance Type Defn,Basic,0QLWC000002SWn64AG,SM-AJS-RSS-AJSS,Advanced Job Scheduler,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8DQYAY,Maintenance Type Defn,Basic,0QLWC000002SWn94AG,,DCS Advanced Bundle OLD,Subscription,16.8,42,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8DeYAI,Maintenance Type Defn,Basic,0QLWC000002SWnA4AW,GOA-GAM-NRPS-GAARP,GoAnywhere Advanced Reporting,Perpetual,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8DlYAI,Maintenance Type Defn,Basic,0QLWC000002SWnE4AW,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003g8E1YAI,Maintenance Type Defn,Basic,0QLWC000002SWnK4AW,,DCS Essentials Bundle OLD,Subscription,17.5,35,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003gCKoYAM,Maintenance Type Defn,Basic,0QLWC000002SYaJ4AW,,DCS Essentials Bundle OLD,Subscription,31.5,35,,Draft,Testing Quote - 0113 (do not delete!) Copy 1 Copy
0zuWC000003gCKyYAM,Maintenance Type Defn,Basic,0QLWC000002SYaK4AW,,DCS Advanced Bundle OLD,Subscription,16.38,42,,Draft,Testing Quote - 0113 (do not delete!) Copy 1 Copy
0zuWC000003gCO2YAM,Maintenance Type Defn,Basic,0QLWC000002SYdX4AW,,DCS Essentials Bundle OLD,Subscription,31.5,35,,Draft,Testing Quote - 0113 (do not delete!) Copy 1 CW
0zuWC000003gCOCYA2,Maintenance Type Defn,Basic,0QLWC000002SYdY4AW,,DCS Advanced Bundle OLD,Subscription,16.38,42,,Draft,Testing Quote - 0113 (do not delete!) Copy 1 CW
0zuWC000003hjHuYAI,Maintenance Type Defn,Basic,0QLWC000002TDQX4A4,DM-WCU-NRPS-5250PE,5250 Integrator,Perpetual,3575,3675,,Accepted,Q-UAT Quote to Order Test Opportunity --do not delete!-2026-02-15
0zuWC000003irv0YAA,Maintenance Type Defn,Basic,0QLWC000002TjJy4AK,BI-ABS-RSS-ABSTSU,Abstract,Subscription,46,46,,Draft,Testing Quote - 0113 (do not delete!) Copy 1 Copy
0zuWC000003jxAYYAY,Maintenance Type Defn,Basic,0QLWC000002UCll4AG,DM-WCU-NRPS-5250PE,5250 Integrator,Perpetual,3675,3675,,Draft,Q-UAT Regional Price Test (US)-2026-02-06
0zuWC000003kkHXYAY,Maintenance Type Defn,Basic,0QLWC000002UWXZ4A4,BI-ISA-NRPS-INSIPE,Insite Analytics,Perpetual,0,0,,Draft,Q-UAT Regional Price Test (US)-2026-02-06
0zuWC000003kkHnYAI,Maintenance Type Defn,Basic,0QLWC000002UWXa4AO,BI-ISA-NRPS-IACP,Insite Analytics - Core,Perpetual,2500,2500,,Draft,Q-UAT Regional Price Test (US)-2026-02-06
0zuWC000003kkNwYAI,Maintenance Type Defn,Basic,0QLWC000002UWan4AG,HRM-HRM-RSL-CLSAAS,Click and Launch Security Awareness Training - All Star,Subscription,19.2,19.2,,Draft,Q-AB MTC Testing 2.18-2026-02-18
0zuWC000003kpc5YAA,Maintenance Type Defn,Expert,0QLWC000002UYeD4AW,GOA-GAM-RSS-GAAWRS,GoAnywhere Advanced Workflows and Reporting,,12650,8410.08390411,,Draft,Renewal Quote
0zuWC000003kpc9YAA,Maintenance Type Defn,Expert,0QLWC000002UYeE4AW,GOA-GAM-RSS-GASFS,GoAnywhere Secure Folders,,0,2376.76284247,,Draft,Renewal Quote
0zuWC000003kpcGYAQ,Maintenance Type Defn,Expert,0QLWC000002UYeF4AW,GOA-GAM-RSS-GASSS,GoAnywhere SFTP Server,,0,1279.79537671,,Draft,Renewal Quote
0zuWC000003kpcLYAQ,Maintenance Type Defn,Expert,0QLWC000002UYeG4AW,GOA-GAM-RSS-GAAWRS,GoAnywhere Advanced Workflows and Reporting,,12650,8410.08390411,,Draft,Renewal Quote
0zuWC000003kpcNYAQ,Maintenance Type Defn,Expert,0QLWC000002UYeH4AW,GOA-GAM-RSS-GASSS,GoAnywhere SFTP Server,,0,1279.79537671,,Draft,Renewal Quote
0zuWC000003kpcTYAQ,Maintenance Type Defn,Expert,0QLWC000002UYeI4AW,GOA-GAM-RSS-GASFS,GoAnywhere Secure Folders,,0,2376.76284247,,Draft,Renewal Quote
0zuWC000003lvUIYAY,Maintenance Type Defn,Basic,0QLWC000002V1eb4AC,BI-ISA-NRPS-IACP,Insite Analytics - Core,Perpetual,2500,2500,,,FortraVM
0zuWC000003lvUQYAY,Maintenance Type Defn,Basic,0QLWC000002V1ec4AC,BI-ISA-NRPS-INSIPE,Insite Analytics,Perpetual,0,0,,,FortraVM
0zuWC000003lvZ4YAI,Maintenance Type Defn,Basic,0QLWC000002V1hp4AC,BI-ISA-NRPS-INSIPE,Insite Analytics,Perpetual,0,0,,,FortraVM
0zuWC000003lvZNYAY,Maintenance Type Defn,Basic,0QLWC000002V1hq4AC,BI-ISA-NRPS-IACP,Insite Analytics - Core,Perpetual,2500,2500,,,FortraVM
0zuWC000003n2f0YAA,Maintenance Type Defn,Basic,0QLWC000002VRh74AG,DM-WCU-NRPS-5250PE,5250 Integrator,Perpetual,3375,3675,,Accepted,Q-CLONE - UAT Quote to Order Test Opportunity --do not delete!-2026-02-20
0zuWC000003nIWmYAM,Maintenance Type Defn,Basic,0QLWC000002VXZd4AO,GOA-GAM-RSS-GAAAS,GoAnywhere Advanced Agent,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIX5YAM,Maintenance Type Defn,Basic,0QLWC000002VXZh4AO,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIXEYA2,Maintenance Type Defn,Basic,0QLWC000002VXZi4AO,GOA-GAM-NRPS-GAAAP,GoAnywhere Advanced Agent,Perpetual,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIXXYA2,Maintenance Type Defn,Basic,0QLWC000002VXZk4AO,SM-AJS-RSS-AJSS,Advanced Job Scheduler,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIXoYAM,Maintenance Type Defn,Basic,0QLWC000002VXZn4AO,,DCS Advanced Bundle OLD,Subscription,41.55,42,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIY2YAM,Maintenance Type Defn,Basic,0QLWC000002VXZo4AO,GOA-GAM-NRPS-GAARP,GoAnywhere Advanced Reporting,Perpetual,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIY9YAM,Maintenance Type Defn,Basic,0QLWC000002VXZs4AO,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nIYPYA2,Maintenance Type Defn,Basic,0QLWC000002VXZy4AO,,DCS Essentials Bundle OLD,Subscription,34.55,35,,Draft,Testing Quote - 0113 (do not delete!) Copy
0zuWC000003nJSqYAM,Maintenance Type Defn,Basic,0QLWC000002VXxp4AG,GOA-GAM-RSS-GAAAS,GoAnywhere Advanced Agent,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJT9YAM,Maintenance Type Defn,Basic,0QLWC000002VXxt4AG,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJTIYA2,Maintenance Type Defn,Basic,0QLWC000002VXxu4AG,GOA-GAM-NRPS-GAAAP,GoAnywhere Advanced Agent,Perpetual,0,0,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJTbYAM,Maintenance Type Defn,Basic,0QLWC000002VXxw4AG,SM-AJS-RSS-AJSS,Advanced Job Scheduler,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJTsYAM,Maintenance Type Defn,Basic,0QLWC000002VXxz4AG,,DCS Advanced Bundle OLD,Subscription,37.45,42,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJU6YAM,Maintenance Type Defn,Basic,0QLWC000002VXy04AG,GOA-GAM-NRPS-GAARP,GoAnywhere Advanced Reporting,Perpetual,0,0,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJUDYA2,Maintenance Type Defn,Basic,0QLWC000002VXy44AG,GOA-GAM-RSS-GAAFTS,GoAnywhere Accelerated File Transfer,Subscription,0,0,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003nJUTYA2,Maintenance Type Defn,Basic,0QLWC000002VXyA4AW,,DCS Essentials Bundle OLD,Subscription,30.45,35,,Draft,Testing Quote - 0113 (do not delete!) JE
0zuWC000003qAckYAE,Maintenance Type Defn,Basic,0QLWC000002WdI14AK,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Accepted,UAT Quote to Order Conversion Test
0zuWC000003qAclYAE,Maintenance Type Defn,Basic,0QLWC000002WdI24AK,VM-DDL-RSL-ACTITH,Active Threat Sweep - Per Windows Device,Subscription,9,9,,Accepted,UAT Quote to Order Conversion Test
0zuWC000003qAw8YAE,Maintenance Type Defn,Basic,0QLWC000002WdUv4AK,DM-WCU-NRPS-5250PE,5250 Integrator,Perpetual,3375,3675,,Accepted,Q-UAT Quote to Order Test Opportunity --do not delete! JC-2026-02-23
0zuWC000003qEziYAE,Maintenance Type Defn,Basic,0QLWC000002WfJp4AK,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Accepted,UAT Quote to Order Conversion Test Copy
0zuWC000003qEzjYAE,Maintenance Type Defn,Basic,0QLWC000002WfJq4AK,VM-DDL-RSL-ACTITH,Active Threat Sweep - Per Windows Device,Subscription,9,9,,Accepted,UAT Quote to Order Conversion Test Copy
0zuWC000003qHpaYAE,Maintenance Type Defn,Basic,0QLWC000002WgZF4A0,GOA-GAM-NRPS-GAAWRP,GoAnywhere Advanced Workflows and Reporting,Perpetual,26450,26450,,Draft,Q-AB MTC Partner Testing - JE Test1-2026-02-23
0zuWC000003rAu8YAE,Maintenance Type Defn,Basic,0QLWC000002X2I24AK,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Draft,UAT Quote to Order Happy Path --do not delete! CJ
0zuWC000003rCPYYA2,Maintenance Type Defn,Basic,0QLWC000002X39F4AS,HRM-HRM-RSL-CLSAAS,Click and Launch Security Awareness Training - All Star,Subscription,2180,2180,,Draft,Q-UAT Attribute Volume Pricing - Total Price Mode-2026-02-24
0zuWC000003rFs5YAE,Maintenance Type Defn,Basic,0QLWC000002X4uv4AC,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Accepted,UAT Quote to Order Conversion Test Copy 0400
0zuWC000003rFs7YAE,Maintenance Type Defn,Basic,0QLWC000002X4uw4AC,VM-DDL-RSL-ACTITH,Active Threat Sweep - Per Windows Device,Subscription,9,9,,Accepted,UAT Quote to Order Conversion Test Copy 0400
0zuWC000003rH2fYAE,Maintenance Type Defn,Basic,0QLWC000002X4YP4A0,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Accepted,UAT Quote to Order Conversion Test Copy 0402
0zuWC000003rH2hYAE,Maintenance Type Defn,Basic,0QLWC000002X4YQ4A0,VM-DDL-RSL-ACTITH,Active Threat Sweep - Per Windows Device,Subscription,9,9,,Accepted,UAT Quote to Order Conversion Test Copy 0402
0zuWC000003rIy1YAE,Maintenance Type Defn,Basic,0QLWC000002X68j4AC,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Draft,UAT Quote to Order Conversion Test Copy
0zuWC000003rIy3YAE,Maintenance Type Defn,Basic,0QLWC000002X68k4AC,VM-DDL-RSL-ACTITH,Active Threat Sweep - Per Windows Device,Subscription,9,9,,Draft,UAT Quote to Order Conversion Test Copy
0zuWC000003rJ2rYAE,Maintenance Type Defn,Basic,0QLWC000002X6Bx4AK,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,Subscription,94000,94000,,Accepted,UAT Quote to Order Conversion Test Copy 0405
0zuWC000003rJ2tYAE,Maintenance Type Defn,Basic,0QLWC000002X6By4AK,VM-DDL-RSL-ACTITH,Active Threat Sweep - Per Windows Device,Subscription,9,9,,Accepted,UAT Quote to Order Conversion Test Copy 0405
0zuWC000003tk3lYAA,Maintenance Type Defn,Basic,0QLWC000002Y0dx4AC,ES-SIG-RSS-SSSIGS_LIC,Structural Sanitization For SECURE ICAP Gateway,Subscription,369,369,,Accepted,Q-COLA Renewal Test AB MTC Testing-2026-02-25
0zuWC000003uqVFYAY,Maintenance Type Defn,Basic,0QLWC000002YTxh4AG,ES-SIG-RSS-SSSIGS_LIC,Structural Sanitization For SECURE ICAP Gateway,Subscription,,,,Draft,Renewal Quote
0zuWC000003xmJwYAI,Maintenance Type Defn,Basic,0QLWC000002ZmYU4A0,HRM-HRM-RSL-CLSAAS,Click and Launch Security Awareness Training - All Star,Subscription,2160,2160,,Accepted,Q-AB MTC Testing-2026-02-06 Copy
0zuWC000003ycQWYAY,Maintenance Type Defn,Basic,0QLWC000002aBwf4AE,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,,94000,94000,,Draft,Amendment Quote
0zuWC000003yhl8YAA,Maintenance Type Defn,Basic,0QLWC000002aEeP4AU,ES-SIG-RSS-SSSIGS_LIC,Structural Sanitization For SECURE ICAP Gateway,Subscription,,,,Accepted,Renewal Quote
0zuWC00000408cvYAA,Maintenance Type Defn,Basic,0QLWC000002bRcs4AE,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,,94000,94000,,Draft,Amendment Quote
0zuWC0000043rWzYAI,Maintenance Type Defn,Expert,0QLWC000002dNlB4AU,GOA-GAM-RSS-GASSS,GoAnywhere SFTP Server,,0,0,,Ordered,Amendment Quote
0zuWC000004AzWDYA0,Maintenance Type Defn,Basic,0QLWC000002o9zp4AA,ES-CEP-RSL-ACTIDB,Active Defense BEC Threat Intelligence Service,,94000,94000,,Draft,Amendment Quote
0zuWC000004fFooYAE,Maintenance Type Defn,Standard,0QLWC0000031Lgb4AE,ES-SIG-RSS-SSSIGS_LIC,Structural Sanitization For SECURE ICAP Gateway,Subscription,0,588.924,,Draft,Renewal Quote
0zuWC0000056V6KYAU,Maintenance Type Defn,Standard,0QLWC000003B1gc4AC,RPA-AUT-RNM-AUNM,Automate Ultimate-NewMaintenance,,,0,,Accepted,Q-AB Test NARR-2026-02-12 Copy
0zuWC0000057130YAA,Maintenance Type Defn,Standard,0QLWC000003BJAT4A4,RPA-AUT-RNM-AUNM,Automate Ultimate-NewMaintenance,New Maintenance,,0,,Draft,Q-AB MTC Testing-2026-01-26
0zuWC000005AqAYYA0,Maintenance Type Defn,Standard,0QLWC000003D8Fl4AK,RPA-AUT-RNM-AUNM,Automate Ultimate-NewMaintenance,,,0,,Approved,Q-AB Product Rule Testing 4.16-2026-04-16
0zuWC000005BnPEYA0,Maintenance Type Defn,Standard,0QLWC000003LLis4AG,RPA-AUT-NRPS-AMAOP,Automate Maintenance Add Ons,Perpetual,0,0,,Draft,Q-Nir 0201 Opp V1-2026-05-04
0zuWC000005Bw2gYAC,Maintenance Type Defn,Professional,0QLWC000003Du894AC,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,150.82,,Approved,REENTRY new serial numbers 1320228 & 1320229
0zuWC000005Bw2hYAC,Maintenance Type Defn,Professional,0QLWC000003DU894AG,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,6296.61,,Approved,Co-termed Quote
0zuWC000005Bw2iYAC,Maintenance Type Defn,Professional,0QLWC000003Du8A4AS,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,150.82,,Approved,REENTRY new serial numbers 1320228 & 1320229
0zuWC000005Bw2jYAC,Maintenance Type Defn,Professional,0QLWC000003DU8A4AW,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,6296.61,,Approved,Co-termed Quote
0zuWC000005Bw2kYAC,Maintenance Type Defn,Professional,0QLWC000003Du8B4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,839.81,,Approved,REENTRY new serial numbers 1320228 & 1320229
0zuWC000005Bw2lYAC,Maintenance Type Defn,Professional,0QLWC000003DU8B4AW,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,6296.61,,Approved,Co-termed Quote
0zuWC000005Bw2mYAC,Maintenance Type Defn,Professional,0QLWC000003Du8C4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,839.81,,Approved,REENTRY new serial numbers 1320228 & 1320229
0zuWC000005Bw2nYAC,Maintenance Type Defn,Professional,0QLWC000003DU8C4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2oYAC,Maintenance Type Defn,Professional,0QLWC000003DU8D4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2pYAC,Maintenance Type Defn,Professional,0QLWC000003DU8E4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2qYAC,Maintenance Type Defn,Professional,0QLWC000003DU8F4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2rYAC,Maintenance Type Defn,Professional,0QLWC000003DU8G4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2sYAC,Maintenance Type Defn,Professional,0QLWC000003DU8H4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2tYAC,Maintenance Type Defn,Professional,0QLWC000003DU8I4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,606.55,,Approved,Co-termed Quote
0zuWC000005Bw2uYAC,Maintenance Type Defn,Professional,0QLWC000003DU8J4AW,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,356.65,,Approved,Co-termed Quote
0zuWC000005Bw2vYAC,Maintenance Type Defn,Professional,0QLWC000003DU8K4AW,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,2123.57,,Approved,Co-termed Quote
0zuWC000005Bw2wYAC,Maintenance Type Defn,Premier,0QLWC000003DU8L4AW,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9446.17,,Approved,Co-termed Quote
0zuWC000005Bw2xYAC,Maintenance Type Defn,Premier,0QLWC000003DU8M4AW,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9446.17,,Approved,Co-termed Quote
0zuWC000005Bw2yYAC,Maintenance Type Defn,Premier,0QLWC000003DU8N4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,909.2,,Approved,Co-termed Quote
0zuWC000005Bw2zYAC,Maintenance Type Defn,Premier,0QLWC000003DU8O4AW,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,7522,,Approved,Co-termed Quote
0zuWC000005Bw30YAC,Maintenance Type Defn,Premier,0QLWC000003Du8p4AC,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,Upgrade specific license support to premier
0zuWC000005Bw31YAC,Maintenance Type Defn,Premier,0QLWC000003DU8P4AW,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,724,,Approved,Co-termed Quote
0zuWC000005Bw32YAC,Maintenance Type Defn,Premier,0QLWC000003Du8q4AC,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,Upgrade specific license support to premier
0zuWC000005Bw33YAC,Maintenance Type Defn,Premier,0QLWC000003DU8Q4AW,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,2537,,Approved,Co-termed Quote
0zuWC000005Bw34YAC,Maintenance Type Defn,Premier,0QLWC000003Du8r4AC,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,Upgrade specific license support to premier
0zuWC000005Bw35YAC,Maintenance Type Defn,Premier,0QLWC000003Du8s4AC,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,Upgrade specific license support to premier
0zuWC000005Bw36YAC,Maintenance Type Defn,Premier,0QLWC000003Du8t4AC,GS-GSE-RNM-ARYNM,Audit & Reporting - Yearly-NewMaintenance,New Maintenance,,55.02,,Approved,Upgrade specific license support to premier
0zuWC000005Bw37YAC,Maintenance Type Defn,Premier,0QLWC000003Du8u4AC,GS-GSE-RNM-MSGYNM,Multi-site Gateway - Yearly-NewMaintenance,New Maintenance,,279.68,,Approved,Upgrade specific license support to premier
0zuWC000005Bw38YAC,Maintenance Type Defn,Premier,0QLWC000003Du8v4AC,GS-GSE-RNM-MSGYNM,Multi-site Gateway - Yearly-NewMaintenance,New Maintenance,,279.68,,Approved,Upgrade specific license support to premier
0zuWC000005Bw39YAC,Maintenance Type Defn,Premier,0QLWC000003Du8w4AC,GS-GSE-RNM-PAYNM,PGP Actions - Yearly-NewMaintenance,New Maintenance,,50.43,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3AYAS,Maintenance Type Defn,Premier,0QLWC000003Du8x4AC,GS-GSE-RNM-PAYNM,PGP Actions - Yearly-NewMaintenance,New Maintenance,,50.43,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3BYAS,Maintenance Type Defn,Premier,0QLWC000003Du8y4AC,GS-GSE-RNM-PAYNM,PGP Actions - Yearly-NewMaintenance,New Maintenance,,50.43,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3CYAS,Maintenance Type Defn,Premier,0QLWC000003Du8z4AC,GS-GSE-RNM-PAYNM,PGP Actions - Yearly-NewMaintenance,New Maintenance,,50.43,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3DYAS,Maintenance Type Defn,Premier,0QLWC000003Du904AC,GS-GSE-RNM-ARYNM,Audit & Reporting - Yearly-NewMaintenance,New Maintenance,,55.02,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3EYAS,Maintenance Type Defn,Premier,0QLWC000003Du914AC,GS-GSE-RNM-ARYNM,Audit & Reporting - Yearly-NewMaintenance,New Maintenance,,55.02,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3FYAS,Maintenance Type Defn,Premier,0QLWC000003Du924AC,GS-GSE-RNM-ARYNM,Audit & Reporting - Yearly-NewMaintenance,New Maintenance,,55.02,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3GYAS,Maintenance Type Defn,Premier,0QLWC000003Du934AC,GS-GSE-RNM-EFAD,EFT Advanced Workflow Engine AWE Module-NewMaintenance,New Maintenance,,143.19,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3HYAS,Maintenance Type Defn,Premier,0QLWC000003Du944AC,GS-GSE-RNM-EFAD,EFT Advanced Workflow Engine AWE Module-NewMaintenance,New Maintenance,,143.19,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3IYAS,Maintenance Type Defn,Premier,0QLWC000003Du954AC,GS-GSE-RNM-EFAD,EFT Advanced Workflow Engine AWE Module-NewMaintenance,New Maintenance,,143.19,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3JYAS,Maintenance Type Defn,Premier,0QLWC000003Du964AC,GS-GSE-RNM-EFAD,EFT Advanced Workflow Engine AWE Module-NewMaintenance,New Maintenance,,143.19,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3KYAS,Maintenance Type Defn,Premier,0QLWC000003Du974AC,GS-GSE-RNM-MSGYNM,Multi-site Gateway - Yearly-NewMaintenance,New Maintenance,,279.68,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3LYAS,Maintenance Type Defn,Premier,0QLWC000003Du984AC,GS-GSE-RNM-MSGYNM,Multi-site Gateway - Yearly-NewMaintenance,New Maintenance,,279.68,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3MYAS,Maintenance Type Defn,Premier,0QLWC000003Du994AC,GS-GSE-RNM-RCYNM,Regulatory Compliance - Yearly-NewMaintenance,New Maintenance,,114.63,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3NYAS,Maintenance Type Defn,Premier,0QLWC000003Du9A4AS,GS-GSE-RNM-RCYNM,Regulatory Compliance - Yearly-NewMaintenance,New Maintenance,,114.63,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3OYAS,Maintenance Type Defn,Premier,0QLWC000003Du9B4AS,GS-GSE-RNM-RCYNM,Regulatory Compliance - Yearly-NewMaintenance,New Maintenance,,114.63,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3PYAS,Maintenance Type Defn,Premier,0QLWC000003Du9C4AS,GS-GSE-RNM-RCYNM,Regulatory Compliance - Yearly-NewMaintenance,New Maintenance,,114.63,,Approved,Upgrade specific license support to premier
0zuWC000005Bw3QYAS,Maintenance Type Defn,Premier,0QLWC000003DU9q4AG,GS-GSE-RNM-EFTO,EFT OpenPGP Module-NewMaintenance,New Maintenance,,625.58,,Approved,None Provided
