
===== SHEET: Products (8874r x 23c) =====
Product SKU	Name	Software Product Master	GP Item Class	Tax Code	Price	Legacy Product?	Bundle?	Unit Label	Is Tiered Pricing	Experlogix Series	Family Unit (Software Product Family) (Product)	Solution Group Family (Software Product Family) (Product)	Product Brand Family (Software Product Family) (Product)	Product Family (Software Product Family) (Product)	Software Product Family	Product SKU (Software Product Family) (Product)	In Bundles	Required With Items	Approval Discount Fraction	Hardware	Regional Discounts	Term Length Discounts
Managed Service	1
Managed Services	1
User Classification	3
DG - Secure Service Edge	32
DG - Secure Service Edge	32
Digital Defense Bundle	21
Frontline & Cobalt Bundle	3
Frontline & Core Impact Bundle	9
Frontline, Core Impact & Cobalt Bundle	9
Digital Defense Maintenance	2
Digital Defense Maintenance	2
Digital Defense Services	87
Active Threat Sweep	1
Digital Defense  Monitoring	1
Digital Defense Analyst	12
Digital Defense Analyst - Recurring	12
Digital Defense Services	4
Financial Institutions - Recurring	4
Phishing and Internet Fraud Prevention Services	29
TEAM Services	16
Wireless Penetration Test - Recurring	8
DLP Services	41
DG - Expert Services	4
DG Services	10
DG Services - Hourly	1
DG Setup - High	1
DG Setup - Linux Add On	1
DG Setup - Low	1
DG Setup - Medium	1
DG Setup - MM Only	1
DG Setup - NDLP Capability	1
DG Training	12
Digital Guardian eDLP certification exam	1
DP Resident	3
Technical Account Manager	2
Travel Expenses	2
DMARC Protection	15
DMARC Protection	15
Domain Monitoring	2
Domain Monitoring	2
DuoSec MFA License	1
DuoSec MFA Licenses	1
Endpoint DLP	95
ARC	2
CAD Classifier	2
Clearswift Endpoint DLP, Data At Rest	14
Clearswift Endpoint DLP, Data In Use	14
Clearswift Endpoint DLP, Data In Use & Data At Rest	14
Connector	2
Content Inspection Sample Match	1
Data Protection	2
DG for IPv6	1
Endpoint DGMC	1
Endpoint DLP	14
Exchange Classifier	1
Foundation Suite	2
Hosting	1
Hosting for DLP	1
Hosting for TADP - MSS Add-On	1
Hosting for TADP License	1
Investigation Module	3
Managed Service	5
Mobile Classifier	1
OWA Classifier	1
TADP	1
Threat Aware	8
User Classification Reporting Classifier	1
User Classification Sharepoint Classifier	1
Event Manager	84
Powertech Event Manager	84
FileCatalyst	52
FileCatalyst Central	12
FileCatalyst Concurrent Connections	10
FileCatalyst Development Kit	2
FileCatalyst Direct	12
FileCatalyst Hotfolder	2
FileCatalyst Load Balancer	2
FileCatalyst Reverse Proxy	2
FileCatalyst TransferAgent - Web Integration Kit	2
FileCatalyst Workflow	8
FileCatalyst Legacy Product	18
FileCatalyst Legacy Product	18
FileCatalyst Maintenance	2
FileCatalyst Maintenance	2
FileCatalyst Services	30
FileCatalyst Services	30
Fortra	1
#N/A	1
Fortra Maintenance	2
Fortra Maintenance	2
Frontline Cyber Threat Assessment	10
Frontline Cyber Threat Assessment	10
Frontline Cyber Threat Monitoring	5
Frontline Cyber Threat Monitoring	5
Frontline Cyber Threat Risk Report Card	2
Frontline Cyber Threat Risk Report Card	2
Frontline Web Application Penetration Testing	40
Frontline Web Application Penetration Testing	40
GoAnywhere Gateway	38
GoAnywhere Gateway	4
GoAnywhere Gateway - Linux	4
GoAnywhere Gateway - Load Balancer	4
GoAnywhere Gateway - Load Balancer - Linux	4
GoAnywhere Gateway - Load Balancer - Windows	4
GoAnywhere Gateway - Proxy - AIX/UNIX/HP-UX/Solaris	4
GoAnywhere Gateway - Proxy - Linux	4
GoAnywhere Gateway - Proxy - Windows	4
GoAnywhere Gateway - Windows	4
GoAnywhere Gateway and Load Balancer	2
GoAnywhere Hosting Fees	28
GoAnywhere MFTaaS Hosting – Additional bandwidth	3
GoAnywhere MFTaaS Hosting - Additional disk usage	3
GoAnywhere MFTaaS Hosting – Annual Infrastructure Fees	7
GoAnywhere MFTaaS Hosting - Cloud Operations Annual Fee	6
GoAnywhere MFTaaS Hosting Bundle	9
GoAnywhere Legacy Product	3
GoAnywhere Director	2
Transfer Anywhere	1
GoAnywhere Maintenance	23
GoAnywhere Maintenance	12
GoAnywhere Support +	11
GoAnywhere MFT	2697
GoAnywhere - Additional Security Domains	4
GoAnywhere - Additional Security Domains - IBM i	24
GoAnywhere Accelerated File Transfer	12
GoAnywhere Additional Security Domains - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere Additional Security Domains - Linux	4
GoAnywhere Additional Security Domains - Windows	4
GoAnywhere Advanced Agent	4
GoAnywhere Advanced Agent - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere Advanced Agent - Linux	4
GoAnywhere Advanced Agent - Windows	4
GoAnywhere Advanced Reporting	28
GoAnywhere Advanced Reporting - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere Advanced Reporting - Linux	4
GoAnywhere Advanced Reporting - Windows	4
GoAnywhere Advanced Workflows	28
GoAnywhere Advanced Workflows - AIX / UNIX / HP-UX / Solaris	4
GoAnywhere Advanced Workflows - Linux (Intel)	4
GoAnywhere Advanced Workflows - Windows	4
GoAnywhere Advanced Workflows and Reporting	2
GoAnywhere Advanced Workflows Restricted Features	41
GoAnywhere Alibaba Object Storage Service Cloud Connector	4
GoAnywhere Amazon EC2 Cloud Connector	40
GoAnywhere Amazon ECS Cloud Connector	40
GoAnywhere Amazon MWS Cloud Connector	40
GoAnywhere Amazon RDS Cloud Connector	4
GoAnywhere Amazon SNS Cloud Connector	40
GoAnywhere Amazon SQS Cloud Connector	40
GoAnywhere AS2 Send/Receive	16
GoAnywhere AS2 Send/Receive - 1 Trading Partner - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere AS2 Send/Receive - 1 Trading Partner - IBM i	24
GoAnywhere AS2 Send/Receive - 1 Trading Partner - Linux	4
GoAnywhere AS2 Send/Receive - 1 Trading Partner - Windows	4
GoAnywhere AS2 Send/Receive - 5 Trading Partners - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere AS2 Send/Receive - 5 Trading Partners - IBM i	24
GoAnywhere AS2 Send/Receive - 5 Trading Partners - Linux	4
GoAnywhere AS2 Send/Receive - 5 Trading Partners - Windows	4
GoAnywhere AS2 Send/Receive - Unlimited Trading Partners - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere AS2 Send/Receive - Unlimited Trading Partners - IBM i	24
GoAnywhere AS2 Send/Receive - Unlimited Trading Partners - Linux	4
GoAnywhere AS2 Send/Receive - Unlimited Trading Partners - Windows	4
GoAnywhere AS3 Send/Receive	16
GoAnywhere AS4 Send/Receive	16
GoAnywhere Atlassian Confluence Cloud Connector	40
GoAnywhere AWS CloudTrail Cloud Connector	40
GoAnywhere AWS CloudWatch Cloud Connector	40
GoAnywhere AWS Lambda Cloud Connector	40
GoAnywhere Azure Data Lake Storage Gen 1 Connector	40
GoAnywhere Azure Data Lake Storage Gen 2 Cloud Connector	4
GoAnywhere Azure Event Hub Connector	4
GoAnywhere Azure Storage Queue Connector	4
GoAnywhere Basic Agent - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere Basic Agent - IBM i	4
GoAnywhere Basic Agent - Linux	4
GoAnywhere Basic Agent - Windows	4
GoAnywhere Box Connector	40
GoAnywhere Business Activity Monitor	12
GoAnywhere Business Activity Monitor - (Standard Edition)	36
GoAnywhere Business Activity Monitor (Single Server) - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere Business Activity Monitor (Single Server) - IBM i	24
GoAnywhere Business Activity Monitor (Single Server) - Linux	4
GoAnywhere Business Activity Monitor (Single Server) - Windows	4
GoAnywhere Business Activity Monitor (Unlimited Servers)  - Windows	4
GoAnywhere Business Activity Monitor (Unlimited Servers) - AIX/ UNIX/ HP-UX/ Solaris	4
GoAnywhere Business Activity Monitor (Unlimited Servers) - IBM i	24
GoAnywhere Business Activity Monitor (Unlimited Servers) - Linux	4
GoAnywhere Business Activity Monitor SSP	2
GoAnywhere Cloud Connector for Google Translate	4
GoAnywhere Cloud Connector for Jira	40
GoAnywhere Cloud Connector for ServiceNow	40
GoAnywhere Cloud Connector for ShareFile	40
GoAnywhere Cloud Connector for Trello	40
GoAnywhere Cloud Connector for Veeva CRM	40
GoAnywhere Cloud Connectors - Premium	40
GoAnywhere Cloud Connectors - Standard	42
GoAnywhere Collaboration Bundle	2
GoAnywhere Collaboration Bundle with Gateway	2
GoAnywhere Collaboration Bundle with Gateway and Threat Protection	2
GoAnywhere Core Server Bundle	2
GoAnywhere Core Server Bundle with Gateway	2
GoAnywhere Core Server Bundle with Gateway and Threat Protection	2
GoAnywhere Dropbox Connector	40
GoAnywhere EDI X12	8
GoAnywhere EDI X12 Additional Transaction Set Unlimited Modifications	2
GoAnywhere EDI X12 Starter Pack Unlimited Modifications	2
GoAnywhere EDI X12 Unlimited Transaction Sets	2
GoAnywhere EDI X12 Unlimited Transaction Sets with Unlimited Modifications	2
GoAnywhere EDIFACT	8
GoAnywhere EDIFACT Additional Transaction Set Unlimited Modifications	2
GoAnywhere EDIFACT Starter Pack Unlimited Modifications	2
GoAnywhere EDIFACT Unlimited Transaction Sets	2
GoAnywhere EDIFACT Unlimited Transaction Sets with Unlimited Modifications	2
GoAnywhere Egnyte Cloud Connector	4
GoAnywhere Enterprise Bundle	2
GoAnywhere Enterprise Bundle for EDI	2
GoAnywhere FTP Client & Server	4
GoAnywhere FTP Client & Server - AIX/ UNIX/ HP-UX/ Solaris	4
... [truncated at 400 non-empty rows; sheet has 704 rows]
