64.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,NONE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,NONE;WORKFLOW,INFO
19:28:13.12 (96876962)|VARIABLE_ASSIGNMENT|[17]|quote|{"LastModifiedDate":"2026-06-14T02:26:18.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:26:18.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0xc9d8ada
19:28:13.12 (96932025)|STATEMENT_EXECUTE|[17]
19:28:13.12 (96966753)|METHOD_ENTRY|[18]|01pWC000002WbCz|RenewalQuoteHeaderHandler.isRenewalQuoteContext(Quote)
19:28:13.12 (97011416)|VARIABLE_SCOPE_BEGIN|[49]|quote|Quote|true|false
19:28:13.12 (97834214)|VARIABLE_ASSIGNMENT|[49]|quote|{"LastModifiedDate":"2026-06-14T02:26:18.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:26:18.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0xc9d8ada
19:28:13.12 (97900934)|HEAP_ALLOCATE|[50]|Bytes:5
19:28:13.12 (97915680)|STATEMENT_EXECUTE|[49]
19:28:13.12 (97918186)|STATEMENT_EXECUTE|[50]
19:28:13.12 (97960386)|HEAP_ALLOCATE|[50]|Bytes:5
19:28:13.12 (97979529)|METHOD_EXIT|[18]|01pWC000002WbCz|RenewalQuoteHeaderHandler.isRenewalQuoteContext(Quote)
19:28:13.12 (97989857)|STATEMENT_EXECUTE|[18]
19:28:13.12 (97991820)|STATEMENT_EXECUTE|[22]
19:28:13.12 (98005074)|METHOD_ENTRY|[22]|01pWC000002WbCz|RenewalQuoteHeaderHandler.resolveContractId(Quote)
19:28:13.12 (98034631)|VARIABLE_SCOPE_BEGIN|[57]|quote|Quote|true|false
19:28:13.12 (98801662)|VARIABLE_ASSIGNMENT|[57]|quote|{"LastModifiedDate":"2026-06-14T02:26:18.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:26:18.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0xc9d8ada
19:28:13.12 (98838511)|HEAP_ALLOCATE|[58]|Bytes:5
19:28:13.12 (98846545)|STATEMENT_EXECUTE|[57]
19:28:13.12 (98849688)|STATEMENT_EXECUTE|[58]
19:28:13.12 (98880477)|STATEMENT_EXECUTE|[61]
19:28:13.12 (98882258)|STATEMENT_EXECUTE|[62]
19:28:13.12 (98900208)|METHOD_EXIT|[22]|01pWC000002WbCz|RenewalQuoteHeaderHandler.resolveContractId(Quote)
19:28:13.12 (98918219)|VARIABLE_SCOPE_BEGIN|[22]|contractId|Id|false|false
19:28:13.12 (99226855)|VARIABLE_ASSIGNMENT|[22]|contractId|"800WC00000S5ub1YAB"
19:28:13.12 (99236397)|STATEMENT_EXECUTE|[23]
19:28:13.12 (99243410)|STATEMENT_EXECUTE|[27]
19:28:13.12 (99244976)|STATEMENT_EXECUTE|[31]
19:28:13.12 (99293298)|SYSTEM_METHOD_ENTRY|[31]|Map<Id,Quote>.put(Object, Object)
19:28:13.12 (99321505)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
19:28:13.12 (99333639)|SYSTEM_METHOD_EXIT|[31]|Map<Id,Quote>.put(Object, Object)
19:28:13.12 (99344218)|SYSTEM_METHOD_ENTRY|[17]|system.ListIterator.hasNext()
19:28:13.12 (99354798)|HEAP_ALLOCATE|[17]|Bytes:5
19:28:13.12 (99363883)|SYSTEM_METHOD_EXIT|[17]|system.ListIterator.hasNext()
19:28:13.12 (99382590)|VARIABLE_ASSIGNMENT|[17]|quote|null|
19:28:13.12 (99390411)|SYSTEM_METHOD_ENTRY|[34]|Map<Id,Quote>.isEmpty()
19:28:13.12 (99401722)|SYSTEM_METHOD_EXIT|[34]|Map<Id,Quote>.isEmpty()
19:28:13.12 (99406513)|STATEMENT_EXECUTE|[34]
19:28:13.12 (99408229)|STATEMENT_EXECUTE|[38]
19:28:13.12 (99412005)|SYSTEM_METHOD_ENTRY|[38]|Map<Id,Quote>.keySet()
19:28:13.12 (99470266)|HEAP_ALLOCATE|[38]|Bytes:26
19:28:13.12 (99478094)|SYSTEM_METHOD_EXIT|[38]|Map<Id,Quote>.keySet()
19:28:13.12 (99491884)|METHOD_ENTRY|[38]|01pWC000002WbCz|RenewalQuoteHeaderHandler.loadSourceQuotesByContractId(Set<Id>)
19:28:13.12 (99507044)|VARIABLE_SCOPE_BEGIN|[68]|contractIds|Set<Id>|true|false
19:28:13.12 (99548486)|VARIABLE_ASSIGNMENT|[68]|contractIds|["800WC00000S5ub1YAB"]|0x604228d7
19:28:13.12 (99559449)|HEAP_ALLOCATE|[69]|Bytes:5
19:28:13.12 (99563914)|STATEMENT_EXECUTE|[68]
19:28:13.12 (99565719)|STATEMENT_EXECUTE|[69]
19:28:13.12 (99578065)|HEAP_ALLOCATE|[69]|Bytes:4
19:28:13.12 (99591154)|VARIABLE_SCOPE_BEGIN|[69]|sourceQuotesByContractId|Map<Id,Quote>|true|false
19:28:13.12 (99635122)|VARIABLE_ASSIGNMENT|[69]|sourceQuotesByContractId|{}|0x2c7b73de
19:28:13.12 (99646887)|SYSTEM_METHOD_ENTRY|[70]|Set<Id>.isEmpty()
19:28:13.12 (99665286)|SYSTEM_METHOD_EXIT|[70]|Set<Id>.isEmpty()
19:28:13.12 (99671873)|STATEMENT_EXECUTE|[70]
19:28:13.12 (99673537)|STATEMENT_EXECUTE|[74]
19:28:13.12 (99681063)|METHOD_ENTRY|[74]|01pWC000002WbCz|RenewalQuoteHeaderHandler.resolveSourceQuoteIdByContractId(Set<Id>)
19:28:13.12 (99706899)|VARIABLE_SCOPE_BEGIN|[90]|contractIds|Set<Id>|true|false
19:28:13.12 (99720366)|VARIABLE_ASSIGNMENT|[90]|contractIds|["800WC00000S5ub1YAB"]|0x604228d7
19:28:13.12 (99731153)|HEAP_ALLOCATE|[91]|Bytes:5
19:28:13.12 (99735023)|STATEMENT_EXECUTE|[90]
19:28:13.12 (99736523)|STATEMENT_EXECUTE|[91]
19:28:13.12 (99742479)|HEAP_ALLOCATE|[91]|Bytes:4
19:28:13.12 (99752366)|VARIABLE_SCOPE_BEGIN|[91]|sourceQuoteIdByContractId|Map<Id,Id>|true|false
19:28:13.12 (99775211)|VARIABLE_ASSIGNMENT|[91]|sourceQuoteIdByContractId|{}|0x74bf6dc5
19:28:13.12 (99838185)|HEAP_ALLOCATE|[93]|Bytes:118
19:28:13.12 (99864753)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
19:28:13.12 (99868498)|STATEMENT_EXECUTE|[1]
19:28:13.12 (99879436)|SYSTEM_METHOD_EXIT|[1]|Test
19:28:13.12 (99896502)|METHOD_ENTRY|[93]||System.Test.isRunningTest()
19:28:13.12 (100411980)|METHOD_EXIT|[93]||System.Test.isRunningTest()
19:28:13.12 (100419485)|STATEMENT_EXECUTE|[93]
19:28:13.12 (100426093)|HEAP_ALLOCATE|[102]|Bytes:86
19:28:13.12 (100444189)|HEAP_ALLOCATE|[102]|Bytes:4
19:28:13.12 (100451134)|HEAP_ALLOCATE|[102]|Bytes:7
19:28:13.12 (100981010)|SOQL_EXECUTE_BEGIN|[102]|Aggregations:0|SELECT Id, SourceQuoteId FROM Contract WHERE (Id = :tmpVar1 AND SourceQuoteId != NULL)
19:28:13.12 (110236961)|SOQL_EXECUTE_END|[102]|Rows:0
19:28:13.12 (110353160)|SYSTEM_METHOD_ENTRY|[102]|Database.QueryLocator.iterator()
19:28:13.12 (110507613)|HEAP_ALLOCATE|[102]|Bytes:54
19:28:13.12 (110518462)|HEAP_ALLOCATE|[102]|Bytes:8
19:28:13.12 (110535666)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
19:28:13.12 (110541625)|STATEMENT_EXECUTE|[7]
19:28:13.12 (110553202)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
19:28:13.12 (110560179)|HEAP_ALLOCATE|[102]|Bytes:28
19:28:13.12 (110572013)|HEAP_ALLOCATE|[102]|Bytes:8
19:28:13.12 (110575913)|HEAP_ALLOCATE|[102]|Bytes:8
19:28:13.12 (110590718)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:28:13.12 (110697172)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x28e013db
19:28:13.12 (110706205)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
19:28:13.12 (110717018)|VARIABLE_ASSIGNMENT|[15]|values|null|
19:28:13.12 (110722017)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
19:28:13.12 (110769049)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, SourceQuo (66 more) ..."}|0x2015c32b
19:28:13.12 (110774846)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
19:28:13.12 (110783270)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
19:28:13.12 (110786949)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
19:28:13.12 (110793215)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
19:28:13.12 (112284764)|HEAP_ALLOCATE|[102]|Bytes:28
19:28:13.12 (112323920)|SYSTEM_METHOD_EXIT|[102]|Database.QueryLocator.iterator()
19:28:13.12 (112360336)|METHOD_ENTRY|[102]||Database.QueryLocatorIterator.hasNext()
19:28:13.12 (112416972)|METHOD_EXIT|[102]||Database.QueryLocatorIterator.hasNext()
19:28:13.12 (112654567)|VARIABLE_ASSIGNMENT|[102]|contract|null|
19:28:13.12 (112667040)|STATEMENT_EXECUTE|[102]
19:28:13.12 (112687190)|STATEMENT_EXECUTE|[111]
19:28:13.12 (112702997)|HEAP_ALLOCATE|[111]|Bytes:4
19:28:13.12 (112779887)|SYSTEM_CONSTRUCTOR_ENTRY|[111]|<init>(Integer)
19:28:13.12 (112836092)|SYSTEM_CONSTRUCTOR_EXIT|[111]|<init>(Integer)
19:28:13.12 (112858498)|VARIABLE_SCOPE_BEGIN|[111]|contractsWithoutSource|Set<Id>|true|false
19:28:13.12 (112917296)|VARIABLE_ASSIGNMENT|[111]|contractsWithoutSource|[]|0x3f567f59
19:28:13.12 (112933499)|SYSTEM_METHOD_ENTRY|[112]|Set<Id>.iterator()
19:28:13.12 (112974938)|SYSTEM_METHOD_EXIT|[112]|Set<Id>.iterator()
19:28:13.12 (112997219)|SYSTEM_METHOD_ENTRY|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:28:13.12 (113013845)|HEAP_ALLOCATE|[112]|Bytes:5
19:28:13.12 (113022907)|SYSTEM_METHOD_EXIT|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:28:13.12 (113060198)|HEAP_ALLOCATE|[112]|Bytes:4
19:28:13.12 (113068741)|VARIABLE_SCOPE_BEGIN|[112]|contractId|Id|false|false
19:28:13.12 (113146011)|VARIABLE_ASSIGNMENT|[112]|contractId|"800WC00000S5ub1YAB"
19:28:13.12 (113152469)|STATEMENT_EXECUTE|[112]
19:28:13.12 (113177433)|SYSTEM_METHOD_ENTRY|[113]|Map<Id,Id>.containsKey(Object)
19:28:13.12 (113195853)|SYSTEM_METHOD_EXIT|[113]|Map<Id,Id>.containsKey(Object)
19:28:13.12 (113202611)|STATEMENT_EXECUTE|[113]
19:28:13.12 (113204538)|STATEMENT_EXECUTE|[114]
19:28:13.12 (113212140)|SYSTEM_METHOD_ENTRY|[114]|Set<Id>.add(Object)
19:28:13.12 (113233082)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:28:13.12 (113251422)|SYSTEM_METHOD_EXIT|[114]|Set<Id>.add(Object)
19:28:13.12 (113257661)|SYSTEM_METHOD_ENTRY|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:28:13.12 (113263138)|HEAP_ALLOCATE|[112]|Bytes:5
19:28:13.12 (113268451)|SYSTEM_METHOD_EXIT|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:28:13.12 (113280934)|VARIABLE_ASSIGNMENT|[112]|contractId|null
19:28:13.12 (113287904)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.isEmpty()
19:28:13.12 (113296706)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.isEmpty()
19:28:13.12 (113302106)|STATEMENT_EXECUTE|[118]
19:28:13.12 (113306231)|HEAP_ALLOCATE|[119]|Bytes:125
19:28:13.12 (113319341)|HEAP_ALLOCATE|[119]|Bytes:4
19:28:13.12 (116043964)|SOQL_EXECUTE_BEGIN|[119]|Aggregations:0|SELECT ContractId, QuoteId FROM Order WHERE (ContractId = :tmpVar1 AND QuoteId != NULL) ORDER BY CreatedDate DESC NULLS FIRST
19:28:13.12 (129914503)|SOQL_EXECUTE_END|[119]|Rows:1
19:28:13.12 (129959209)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
19:28:13.12 (130083318)|SYSTEM_METHOD_ENTRY|[119]|Database.QueryLocator.iterator()
19:28:13.12 (130204158)|HEAP_ALLOCATE|[119]|Bytes:28
19:28:13.12 (130405119)|HEAP_ALLOCATE|[119]|Bytes:8
19:28:13.12 (130416262)|HEAP_ALLOCATE|[119]|Bytes:8
19:28:13.12 (130418855)|HEAP_ALLOCATE|[119]|Bytes:8
19:28:13.12 (130437420)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:28:13.12 (130556178)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x5973587b
19:28:13.12 (130592703)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
19:28:13.12 (130769783)|VARIABLE_ASSIGNMENT|[15]|values|[{"QuoteId":"0Q0WC0000037IHp0AM","ContractId":"800WC00000S5ub1YAB","Id":"801WC00000kTmV5YAK"}]|0x2cc6087c
19:28:13.12 (130779505)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
19:28:13.12 (130800771)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT ContractId, Q (105 more) ..."}|0x4ff174ad
19:28:13.12 (130806536)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
19:28:13.12 (130816397)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
19:28:13.12 (130820387)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
19:28:13.12 (130826745)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49999
19:28:13.12 (130925090)|HEAP_ALLOCATE|[119]|Bytes:28
